Year,State_FIPS,County_FIPS,Region,Division,County_name,new_1_units,new_2_units,new_3to4_units,new_5_units,total_new_units
2015,19,105,Midwest,West North Central,Jones County                  ,20,0,0,0,20
2015,19,107,Midwest,West North Central,Keokuk County                 ,0,0,0,0,0
2015,19,109,Midwest,West North Central,Kossuth County                ,7,0,0,44,51
2015,19,111,Midwest,West North Central,Lee County                    ,9,0,0,0,9
2015,19,113,Midwest,West North Central,Linn County                   ,659,104,57,205,1025
2015,19,115,Midwest,West North Central,Louisa County                 ,14,0,0,0,14
2015,19,117,Midwest,West North Central,Lucas County                  ,1,0,0,0,1
2015,19,119,Midwest,West North Central,Lyon County                   ,41,0,0,0,41
2015,19,121,Midwest,West North Central,Madison County                ,82,66,0,0,148
2015,19,123,Midwest,West North Central,Mahaska County                ,15,6,0,0,21
2015,19,125,Midwest,West North Central,Marion County                 ,52,6,0,0,58
2015,19,127,Midwest,West North Central,Marshall County               ,23,0,4,0,27
2015,19,129,Midwest,West North Central,Mills County                  ,6,0,0,0,6
2015,19,131,Midwest,West North Central,Mitchell County               ,5,0,0,0,5
2015,19,133,Midwest,West North Central,Monona County                 ,12,0,0,0,12
2015,19,135,Midwest,West North Central,Monroe County                 ,8,0,0,0,8
2015,19,137,Midwest,West North Central,Montgomery County             ,7,0,0,14,21
2015,19,139,Midwest,West North Central,Muscatine County              ,23,4,0,0,27
2015,19,141,Midwest,West North Central,O'Brien County                ,14,0,0,0,14
2015,19,143,Midwest,West North Central,Osceola County                ,7,0,0,0,7
2015,19,145,Midwest,West North Central,Page County                   ,8,0,0,0,8
2015,19,147,Midwest,West North Central,Palo Alto County              ,6,0,0,0,6
2015,19,149,Midwest,West North Central,Plymouth County               ,54,0,0,0,54
2015,19,151,Midwest,West North Central,Pocahontas County             ,2,0,0,0,2
2015,19,153,Midwest,West North Central,Polk County                   ,2466,50,7,1850,4373
2015,19,155,Midwest,West North Central,Pottawattamie County          ,135,6,0,0,141
2015,19,157,Midwest,West North Central,Poweshiek County              ,18,0,0,0,18
2015,19,159,Midwest,West North Central,Ringgold County               ,0,0,0,0,0
2015,19,161,Midwest,West North Central,Sac County                    ,1,0,0,0,1
2015,19,163,Midwest,West North Central,Scott County                  ,319,0,0,157,476
2015,19,165,Midwest,West North Central,Shelby County                 ,13,0,0,0,13
2015,19,167,Midwest,West North Central,Sioux County                  ,105,2,12,20,139
2015,19,169,Midwest,West North Central,Story County                  ,196,2,3,354,555
2015,19,171,Midwest,West North Central,Tama County                   ,14,6,0,0,20
2015,19,173,Midwest,West North Central,Taylor County                 ,5,0,0,0,5
2015,19,175,Midwest,West North Central,Union County                  ,7,4,0,0,11
2015,19,177,Midwest,West North Central,Van Buren County              ,3,0,0,0,3
2015,19,179,Midwest,West North Central,Wapello County                ,24,0,0,0,24
2015,19,181,Midwest,West North Central,Warren County                 ,244,8,8,0,260
2015,19,183,Midwest,West North Central,Washington County             ,47,0,0,32,79
2015,19,185,Midwest,West North Central,Wayne County                  ,1,0,0,0,1
2015,19,187,Midwest,West North Central,Webster County                ,13,0,0,0,13
2015,19,189,Midwest,West North Central,Winnebago County              ,1,0,0,0,1
2015,19,191,Midwest,West North Central,Winneshiek County             ,54,2,0,0,56
2015,19,193,Midwest,West North Central,Woodbury County               ,146,0,4,139,289
2015,19,195,Midwest,West North Central,Worth County                  ,6,0,0,0,6
2015,19,197,Midwest,West North Central,Wright County                 ,6,0,0,0,6
2015,20,1,Midwest,West North Central,Allen County                  ,15,2,0,12,29
2015,20,3,Midwest,West North Central,Anderson County               ,0,0,0,0,0
2015,20,5,Midwest,West North Central,Atchison County               ,2,0,0,0,2
2015,20,7,Midwest,West North Central,Barber County                 ,1,0,0,0,1
2015,20,9,Midwest,West North Central,Barton County                 ,27,0,0,0,27
2015,20,11,Midwest,West North Central,Bourbon County                ,0,0,0,0,0
2015,20,13,Midwest,West North Central,Brown County                  ,1,0,0,0,1
2015,20,15,Midwest,West North Central,Butler County                 ,139,8,13,0,160
2015,20,17,Midwest,West North Central,Chase County                  ,0,0,0,0,0
2015,20,19,Midwest,West North Central,Chautauqua County             ,0,0,0,0,0
2015,20,21,Midwest,West North Central,Cherokee County               ,3,0,0,0,3
2015,20,23,Midwest,West North Central,Cheyenne County               ,0,0,0,0,0
2015,20,25,Midwest,West North Central,Clark County                  ,0,0,0,0,0
2015,20,27,Midwest,West North Central,Clay County                   ,9,0,0,0,9
2015,20,29,Midwest,West North Central,Cloud County                  ,1,0,0,0,1
2015,20,31,Midwest,West North Central,Coffey County                 ,27,0,0,0,27
2015,20,33,Midwest,West North Central,Comanche County               ,0,0,0,0,0
2015,20,35,Midwest,West North Central,Cowley County                 ,36,10,0,65,111
2015,20,37,Midwest,West North Central,Crawford County               ,55,4,0,0,59
2015,20,39,Midwest,West North Central,Decatur County                ,0,0,0,0,0
2015,20,41,Midwest,West North Central,Dickinson County              ,18,0,0,0,18
2015,20,43,Midwest,West North Central,Doniphan County               ,4,0,0,0,4
2015,20,45,Midwest,West North Central,Douglas County                ,372,0,9,458,839
2015,20,47,Midwest,West North Central,Edwards County                ,1,0,0,0,1
2015,20,51,Midwest,West North Central,Ellis County                  ,44,20,0,0,64
2015,20,53,Midwest,West North Central,Ellsworth County              ,2,0,0,0,2
2015,20,55,Midwest,West North Central,Finney County                 ,65,32,0,32,129
2015,20,57,Midwest,West North Central,Ford County                   ,32,0,0,0,32
2015,20,59,Midwest,West North Central,Franklin County               ,21,0,0,0,21
2015,20,61,Midwest,West North Central,Geary County                  ,32,0,0,0,32
2015,20,63,Midwest,West North Central,Gove County                   ,0,0,0,20,20
2015,20,65,Midwest,West North Central,Graham County                 ,0,0,0,6,6
2015,20,67,Midwest,West North Central,Grant County                  ,4,2,0,0,6
2015,20,69,Midwest,West North Central,Gray County                   ,4,0,0,0,4
2015,20,71,Midwest,West North Central,Greeley County                ,1,2,0,0,3
2015,20,73,Midwest,West North Central,Greenwood County              ,0,0,0,0,0
2015,20,75,Midwest,West North Central,Hamilton County               ,0,0,0,0,0
2015,20,77,Midwest,West North Central,Harper County                 ,4,0,0,0,4
2015,20,79,Midwest,West North Central,Harvey County                 ,41,4,0,0,45
2015,20,81,Midwest,West North Central,Haskell County                ,0,0,0,0,0
2015,20,83,Midwest,West North Central,Hodgeman County               ,2,0,0,0,2
2015,20,85,Midwest,West North Central,Jackson County                ,25,20,12,0,57
2015,20,87,Midwest,West North Central,Jefferson County              ,57,0,0,0,57
2015,20,89,Midwest,West North Central,Jewell County                 ,0,0,0,0,0
2015,20,91,Midwest,West North Central,Johnson County                ,1600,4,57,1368,3029
2015,20,93,Midwest,West North Central,Kearny County                 ,8,4,0,0,12
2015,20,95,Midwest,West North Central,Kingman County                ,8,0,0,0,8
2015,20,97,Midwest,West North Central,Kiowa County                  ,1,0,0,0,1
2015,20,99,Midwest,West North Central,Labette County                ,4,0,0,0,4
2015,20,101,Midwest,West North Central,Lane County                   ,0,0,0,0,0
2015,20,103,Midwest,West North Central,Leavenworth County            ,212,8,0,0,220
2015,20,105,Midwest,West North Central,Lincoln County                ,1,0,0,0,1
2015,20,107,Midwest,West North Central,Linn County                   ,29,0,0,0,29
2015,20,109,Midwest,West North Central,Logan County                  ,0,0,0,0,0
2015,20,111,Midwest,West North Central,Lyon County                   ,18,24,0,50,92
2015,20,113,Midwest,West North Central,McPherson County              ,54,36,18,81,189
2015,20,115,Midwest,West North Central,Marion County                 ,28,0,0,0,28
2015,20,117,Midwest,West North Central,Marshall County               ,9,0,0,0,9
2015,20,119,Midwest,West North Central,Meade County                  ,2,0,4,0,6
2015,20,121,Midwest,West North Central,Miami County                  ,60,0,0,32,92
2015,20,123,Midwest,West North Central,Mitchell County               ,5,0,0,0,5
2015,20,125,Midwest,West North Central,Montgomery County             ,21,0,0,0,21
2015,20,127,Midwest,West North Central,Morris County                 ,4,0,0,0,4
2015,20,129,Midwest,West North Central,Morton County                 ,0,0,0,0,0
2015,20,131,Midwest,West North Central,Nemaha County                 ,13,0,0,0,13
2015,20,133,Midwest,West North Central,Neosho County                 ,5,0,0,0,5
2015,20,135,Midwest,West North Central,Ness County                   ,0,0,0,0,0
2015,20,137,Midwest,West North Central,Norton County                 ,0,8,0,0,8
2015,20,139,Midwest,West North Central,Osage County                  ,24,0,0,0,24
2015,20,141,Midwest,West North Central,Osborne County                ,0,0,0,0,0
2015,20,143,Midwest,West North Central,Ottawa County                 ,3,0,0,0,3
2015,20,145,Midwest,West North Central,Pawnee County                 ,1,0,0,0,1
2015,20,147,Midwest,West North Central,Phillips County               ,1,0,0,22,23
2015,20,149,Midwest,West North Central,Pottawatomie County           ,169,4,0,24,197
2015,20,151,Midwest,West North Central,Pratt County                  ,3,0,0,0,3
2015,20,153,Midwest,West North Central,Rawlins County                ,4,0,0,0,4
2015,20,155,Midwest,West North Central,Reno County                   ,45,6,0,96,147
2015,20,157,Midwest,West North Central,Republic County               ,1,0,0,0,1
2015,20,159,Midwest,West North Central,Rice County                   ,16,0,0,0,16
2015,20,161,Midwest,West North Central,Riley County                  ,171,6,0,122,299
2015,20,163,Midwest,West North Central,Rooks County                  ,3,0,0,0,3
2015,20,165,Midwest,West North Central,Rush County                   ,0,0,0,0,0
2015,20,167,Midwest,West North Central,Russell County                ,3,0,0,0,3
2015,20,169,Midwest,West North Central,Saline County                 ,74,0,8,0,82
2015,20,171,Midwest,West North Central,Scott County                  ,4,0,0,0,4
2015,20,173,Midwest,West North Central,Sedgwick County               ,946,350,37,452,1785
2015,20,175,Midwest,West North Central,Seward County                 ,8,2,0,0,10
2015,20,177,Midwest,West North Central,Shawnee County                ,230,2,0,0,232
2015,20,181,Midwest,West North Central,Sherman County                ,0,0,0,0,0
2015,20,183,Midwest,West North Central,Smith County                  ,0,0,0,0,0
2015,20,185,Midwest,West North Central,Stafford County               ,9,0,0,0,9
2015,20,187,Midwest,West North Central,Stanton County                ,0,0,0,0,0
2015,20,189,Midwest,West North Central,Stevens County                ,4,0,0,0,4
2015,20,191,Midwest,West North Central,Sumner County                 ,19,4,0,0,23
2015,20,193,Midwest,West North Central,Thomas County                 ,18,0,0,0,18
2015,20,195,Midwest,West North Central,Trego County                  ,0,0,0,0,0
2015,20,197,Midwest,West North Central,Wabaunsee County              ,18,0,0,0,18
2015,20,199,Midwest,West North Central,Wallace County                ,0,0,0,0,0
2015,20,201,Midwest,West North Central,Washington County             ,0,0,0,0,0
2015,20,203,Midwest,West North Central,Wichita County                ,0,0,0,0,0
2015,20,205,Midwest,West North Central,Wilson County                 ,0,0,0,0,0
2015,20,207,Midwest,West North Central,Woodson County                ,4,0,0,0,4
2015,20,209,Midwest,West North Central,Wyandotte County              ,159,20,0,0,179
2015,21,1,South,East South Central,Adair County                  ,0,0,0,0,0
2015,21,3,South,East South Central,Allen County                  ,2,4,4,0,10
2015,21,5,South,East South Central,Anderson County               ,50,0,0,0,50
2015,21,9,South,East South Central,Barren County                 ,80,4,0,0,84
2015,21,11,South,East South Central,Bath County                   ,1,0,0,0,1
2015,21,13,South,East South Central,Bell County                   ,20,0,0,0,20
2015,21,15,South,East South Central,Boone County                  ,413,20,0,156,589
2015,21,17,South,East South Central,Bourbon County                ,26,0,0,0,26
2015,21,19,South,East South Central,Boyd County                   ,0,0,0,0,0
2015,21,21,South,East South Central,Boyle County                  ,23,0,0,72,95
2015,21,25,South,East South Central,Breathitt County              ,1,0,0,0,1
2015,21,27,South,East South Central,Breckinridge County           ,6,0,0,0,6
2015,21,29,South,East South Central,Bullitt County                ,332,4,0,6,342
2015,21,31,South,East South Central,Butler County                 ,0,0,0,0,0
2015,21,33,South,East South Central,Caldwell County               ,3,0,4,0,7
2015,21,35,South,East South Central,Calloway County               ,15,8,71,7,101
2015,21,37,South,East South Central,Campbell County               ,198,2,19,100,319
2015,21,41,South,East South Central,Carroll County                ,1,0,0,0,1
